product_id,product_name,brand,category,subcategory,base_cost,retail_price,margin_amount,margin_pct,warranty_months,launch_date,discontinued_flag,supplier_country,product_rating,created_at,updated_at
1798,Ability News,Sony,Home Appliances,Cleaning,792.05,1010.75,218.7,21.64,0.0,2024-12-26,,Bhutan,,2019-12-21 14:56:57,2025-05-08 18:31:34
2525,Surface Turn,LG,Electronics,Tablets,1357.05,1927.97,570.92,29.61,36.0,2024-09-03,False,Guinea-Bissau,,2018-12-14 05:25:53,2025-11-24 23:15:46
2526,Technology During,Apple,Home Appliances,Kitchen,1055.03,2218.79,1163.76,52.45,6.0,2018-12-24,True,United States Minor Outlying Islands,,2019-10-11 00:08:21,2025-11-25 22:51:38
485,Man Support,Sony,Home Appliances,Kitchen,665.29,1248.18,582.89,46.7,0.0,2018-05-21,False,Tokelau,3.3,2019-01-27 22:07:48,2025-03-14 16:12:03
2528,Live Environment,Samsung,Electronics,Smartphones,1437.83,2930.93,1493.1,50.94,,2023-12-13,,Sao Tome and Principe,3.0,2020-06-11 08:22:42,2025-04-19 00:54:51
2529,Travel Large,Bosch,Fashion,Women,1288.35,3170.92,1882.57,,12.0,2020-07-08,True,Latvia,1.5,2019-02-10 07:10:49,2025-05-02 10:32:46
2530,Avoid Clear,Xiaomi,Sports,Outdoor,577.83,653.98,76.15,11.64,6.0,2023-07-26,False,Uganda,,2020-09-20 06:34:28,2025-08-27 11:15:21
2531,Still Imagine,Adidas,Fashion,Footwear,1008.9,1202.48,,16.1,12.0,2019-07-18,True,Congo,1.9,2020-07-31 10:37:08,2025-04-18 06:39:50
2532,Explain Carry,Lenovo,Home Appliances,Kitchen,1373.26,1879.3,,26.93,36.0,2018-06-15,,Guyana,,2020-09-10 18:12:47,2025-01-31 03:47:30
2533,Real War,,Home Appliances,Kitchen,34.33,54.87,20.54,37.43,12.0,2021-12-27,True,Morocco,4.9,2019-07-28 07:24:32,2025-09-03 18:21:11
2534,Lot Ready,Xiaomi,Sports,Team Sports,904.34,1796.24,891.9,49.65,6.0,2018-06-11,,Mongolia,,2019-02-11 18:59:55,2025-09-15 14:37:40
2535,Cup Soon,LG,Electronics,Accessories,891.6,1258.73,367.13,,0.0,2022-07-28,False,Nigeria,1.9,2019-04-11 22:09:36,2025-08-12 04:42:40
2536,Beat Capital,Lenovo,Fashion,Men,579.11,887.02,307.91,34.71,12.0,2018-02-10,True,Saint Kitts and Nevis,,2019-06-01 11:06:07,2025-05-30 18:08:00
2537,Human Strategy,Philips,Fashion,Men,724.14,1754.98,1030.84,58.74,,2022-02-21,False,Guernsey,4.1,2019-02-16 08:39:17,2025-03-07 12:14:40
2538,Purpose Capital,Nike,Fashion,Women,572.3,1141.13,568.83,,6.0,2021-10-07,True,Guatemala,1.9,2019-01-23 22:25:45,2025-11-09 10:52:06
2539,Difficult They,Puma,Fashion,Footwear,213.51,351.88,138.37,39.32,,2018-06-16,True,Albania,3.8,2019-02-21 08:32:53,2025-06-26 23:26:57
2540,Degree Situation,Adidas,Home Appliances,Kitchen,73.62,89.05,,,6.0,2021-09-13,False,Slovakia (Slovak Republic),1.1,2020-05-25 11:47:43,2025-08-31 05:11:59
2541,No Choose,,Sports,Outdoor,114.77,161.61,46.84,28.98,6.0,2023-12-17,False,Pitcairn Islands,1.2,2020-09-21 06:38:04,2025-06-13 23:59:17
2542,Black Fast,Philips,Home Appliances,Cleaning,368.93,445.25,76.32,17.14,24.0,2020-03-02,False,Saint Barthelemy,,2018-08-20 12:06:38,2025-03-10 18:02:58
2543,Theory Offer,Nike,Fashion,Women,416.46,947.35,530.89,56.04,0.0,2024-04-18,,Poland,3.4,2020-07-01 03:30:45,2025-12-04 07:29:19
2544,Have Talk,Bosch,Sports,Fitness,1147.14,2225.41,1078.27,48.45,24.0,2018-09-06,False,Hong Kong,2.6,2019-02-26 19:07:02,2025-10-22 20:23:12
2545,Kitchen Include,Bosch,Sports,Fitness,1086.41,2418.74,1332.33,55.08,,2023-02-27,False,Tokelau,4.5,2019-12-20 02:26:10,2025-03-29 16:32:52
2546,Charge Identify,Xiaomi,Electronics,Smartphones,1170.28,,,,6.0,2023-06-12,,Macedonia,1.8,2019-01-20 11:18:12,2025-04-25 16:36:13
2547,Unit Lead,Philips,Electronics,Accessories,644.53,746.18,101.65,13.62,0.0,2024-09-28,,Nauru,3.0,2019-01-06 20:56:45,2025-02-23 21:53:32
2548,Peace Movie,Nike,Sports,Team Sports,944.77,2180.44,1235.67,56.67,6.0,2024-04-18,,Liechtenstein,4.2,2018-11-13 14:10:09,2025-07-26 22:34:19
2549,Study Financial,Adidas,Sports,Team Sports,195.16,458.46,263.3,57.43,,2023-02-23,,Equatorial Guinea,,2019-01-21 00:37:13,2025-12-22 07:11:14
810,Change Note,Nike,Home Appliances,Cleaning,267.44,626.61,359.17,57.32,12.0,2020-06-03,,Tajikistan,4.2,2019-05-01 11:00:44,2025-03-29 05:55:56
2551,Own Television,Bosch,Electronics,Smartphones,714.79,1056.82,342.03,32.36,36.0,2024-04-16,True,Bouvet Island (Bouvetoya),,2018-02-05 08:49:43,2025-02-12 01:52:30
2552,Support Worry,Puma,Sports,Team Sports,442.49,942.95,500.46,53.07,24.0,2023-07-08,True,China,3.1,2018-08-11 06:48:39,2025-07-11 06:58:38
2553,Term Benefit,Sony,Electronics,Laptops,569.94,695.48,125.54,18.05,0.0,2024-02-25,,United Kingdom,3.1,2018-07-08 02:32:13,2025-11-26 10:04:51
2554,Deal Still,LG,Electronics,Accessories,56.52,85.32,28.8,33.76,36.0,2019-02-15,False,Thailand,,2020-05-24 16:25:36,2025-06-16 07:37:04
2555,Popular System,Samsung,Fashion,Men,163.82,389.86,226.04,57.98,6.0,2022-11-27,False,Portugal,3.3,2020-01-12 07:01:16,2025-09-10 07:09:32
2556,Get Door,Bosch,Sports,Outdoor,1431.44,2131.74,700.3,32.85,24.0,2019-02-15,,Isle of Man,1.4,2018-08-31 21:50:30,2025-11-05 05:10:44
2557,Live White,Adidas,Sports,Team Sports,748.5,959.16,210.66,21.96,,2022-08-01,,Northern Mariana Islands,,2018-10-03 22:07:09,2025-06-01 12:08:03
2558,Behavior See,Puma,Home Appliances,Cleaning,653.16,949.2,296.04,31.19,24.0,2021-09-25,,Serbia,3.4,2020-01-04 17:50:27,2025-12-16 00:02:35
2559,Health Include,Apple,Electronics,Smartphones,361.66,793.26,431.6,54.41,0.0,2021-06-24,True,Malaysia,,2020-06-08 01:58:45,2025-12-27 18:30:29
2560,Also Democrat,Puma,Sports,Team Sports,675.98,1180.49,504.51,42.74,36.0,2023-02-03,,Brunei Darussalam,4.9,2020-12-20 08:45:05,2025-02-01 19:10:10
2561,Lot Their,Sony,Fashion,Footwear,1248.28,,,,24.0,2021-06-12,,Romania,,2020-05-29 22:27:34,2025-08-02 05:10:22
517,System Ground,Lenovo,Sports,Fitness,1002.84,1743.83,740.99,42.49,,2023-07-22,True,Uganda,,2018-10-14 04:59:56,2025-12-09 15:40:08
2563,Training Deep,Puma,Sports,Fitness,840.42,1228.96,388.54,,,2024-09-17,True,Honduras,3.1,2021-01-08 03:26:22,2025-05-22 16:13:38
2564,Material Prevent,Xiaomi,Sports,Team Sports,74.58,148.78,74.2,49.87,6.0,2023-11-26,,Italy,1.1,2019-12-31 19:48:58,2025-05-24 21:25:48
2565,Grow Southern,Puma,Sports,Team Sports,372.48,862.41,489.93,56.81,0.0,2023-06-06,False,Hong Kong,3.1,2020-03-19 08:59:36,2026-01-13 21:40:11
2566,Woman Yet,Xiaomi,Home Appliances,Cleaning,157.9,244.69,86.79,35.47,36.0,2018-04-17,False,Timor-Leste,4.3,2019-12-27 14:13:31,2025-12-16 18:07:29
2567,Life Issue,Sony,Fashion,Women,549.35,630.77,81.42,12.91,12.0,2020-12-27,False,Zimbabwe,1.6,2020-03-09 23:38:08,2025-11-19 02:42:27
2568,Last Song,Xiaomi,Fashion,Footwear,,1619.99,742.28,45.82,36.0,2022-01-04,False,Cook Islands,1.2,2020-05-24 02:07:40,2025-03-15 22:59:46
2569,Laugh Recent,Samsung,Electronics,Smartphones,1007.55,1856.36,,45.72,,2024-05-01,True,Saint Vincent and the Grenadines,4.0,2018-04-20 23:12:03,2025-03-23 02:27:39
2570,Serious Other,Sony,Sports,Fitness,432.51,1008.5,575.99,,6.0,2024-01-20,True,Montserrat,2.6,2020-02-21 13:06:36,2025-08-14 02:11:09
2571,Economic Rich,Sony,Home Appliances,Cleaning,947.14,1758.01,810.87,46.12,6.0,2024-02-20,,Moldova,1.0,2020-05-06 18:42:14,2025-09-02 13:27:54
2572,Receive Buy,Apple,Sports,Fitness,422.2,970.28,548.08,56.49,,2023-06-03,False,New Caledonia,,2018-07-18 17:04:55,2026-01-15 04:38:58
1072,Feeling Serve,Apple,Electronics,Laptops,,1691.32,,39.66,,2023-11-25,True,Jordan,,2018-12-07 21:08:58,2025-08-13 12:28:35
2574,Lead Compare,LG,Fashion,Footwear,1452.38,2073.71,621.33,29.96,36.0,2024-11-09,True,Palestinian Territory,,2021-01-06 10:54:13,2025-02-17 18:13:04
2575,Degree Probably,Bosch,Sports,Fitness,1466.4,1918.04,451.64,23.55,24.0,2020-06-04,True,Anguilla,,2018-09-07 17:51:19,2025-04-29 17:29:17
2576,Meeting Receive,Sony,Sports,Fitness,228.88,432.16,203.28,47.04,36.0,2024-01-18,True,Brazil,,2018-07-03 19:23:34,2025-12-14 16:50:22
2577,Hard Front,Nike,Fashion,Footwear,192.57,455.88,263.31,,0.0,2022-03-28,True,Falkland Islands (Malvinas),,2018-07-15 07:22:19,2026-01-05 18:53:31
2578,Wide Believe,,Fashion,Women,1220.44,2354.5,1134.06,48.17,0.0,2018-04-26,,Equatorial Guinea,,2019-07-22 13:30:37,2025-04-12 11:48:37
2579,Notice Safe,Adidas,Home Appliances,Kitchen,778.26,1690.88,,53.97,0.0,2021-05-19,True,Uzbekistan,2.3,2020-11-23 08:40:07,2025-04-23 16:29:28
2580,Development Much,LG,Electronics,Accessories,498.42,1030.2,531.78,51.62,6.0,2019-03-16,False,Holy See (Vatican City State),2.4,2019-04-20 10:44:56,2025-06-12 01:32:56
2581,Rock You,Lenovo,Home Appliances,Cleaning,1370.0,2734.08,1364.08,49.89,,2020-03-06,False,Tanzania,,2018-11-14 19:33:07,2025-08-08 05:16:46
2582,Growth Suggest,Sony,Electronics,Accessories,1465.63,3303.56,1837.93,55.63,36.0,2024-01-02,True,Suriname,,2021-01-13 01:57:42,2025-03-30 14:44:24
2583,Me Word,Apple,Fashion,Women,891.57,1297.95,406.38,31.31,,2021-10-14,,Estonia,,2018-12-11 12:28:20,2025-09-20 09:25:38
2584,Blue Wear,Adidas,Fashion,Footwear,353.94,405.48,51.54,,0.0,2023-07-15,True,Lithuania,2.5,2019-04-26 20:10:32,2025-12-05 07:27:11
2585,Up Face,Nike,Sports,Team Sports,1209.18,2749.18,1540.0,56.02,0.0,2020-07-22,True,Albania,3.5,2020-11-19 03:33:06,2025-12-04 10:18:12
2586,Argue Air,Puma,Fashion,Women,984.05,1776.42,792.37,44.6,36.0,2021-09-07,True,Yemen,1.6,2019-03-15 19:58:33,2025-06-03 19:57:33
2587,Exist Speech,LG,Fashion,Men,540.01,703.4,163.39,23.23,24.0,2021-02-18,False,Finland,1.5,2019-05-30 15:21:35,2025-06-23 19:25:00
2588,Weight Owner,Sony,Home Appliances,Cleaning,866.33,1265.03,398.7,31.52,24.0,2022-03-30,,Trinidad and Tobago,,2018-09-24 09:38:48,2025-04-24 15:03:29
2589,Southern Physical,,Electronics,Accessories,845.96,1388.29,542.33,39.06,12.0,2019-05-22,True,Solomon Islands,4.4,2020-10-17 06:07:21,2025-04-08 05:25:49
2590,Bit Doctor,Nike,Home Appliances,Laundry,904.87,1892.89,988.02,52.2,6.0,2020-09-23,True,Gambia,1.8,2020-02-10 18:49:07,2025-06-25 10:50:24
2591,Great Prepare,Nike,Fashion,Men,1297.1,3152.19,1855.09,58.85,6.0,2024-07-17,False,Belgium,3.7,2020-07-20 09:10:05,2025-05-28 22:44:20
2592,Around Left,Sony,Fashion,Men,1276.66,2952.61,1675.95,56.76,12.0,2022-10-07,,South Africa,,2019-02-08 01:06:24,2025-02-10 10:35:03
2593,Chance Risk,Xiaomi,Home Appliances,Laundry,1349.18,2744.01,1394.83,50.83,12.0,2020-10-01,True,El Salvador,1.7,2019-11-30 00:00:15,2025-05-01 07:24:19
2594,Assume Political,Sony,Fashion,Men,444.88,833.21,388.33,46.61,36.0,2023-04-09,False,Isle of Man,2.7,2020-01-27 21:45:56,2025-09-08 09:27:32
2595,Old Subject,Lenovo,Fashion,Men,1210.64,2906.43,1695.79,,0.0,2019-02-07,,Bermuda,3.6,2018-10-11 15:59:30,2025-10-28 03:23:58
2596,Concern Couple,Bosch,Home Appliances,Cleaning,1090.59,2537.02,1446.43,57.01,12.0,2023-09-24,True,Samoa,4.4,2018-11-29 09:34:38,2025-07-20 01:53:31
2597,Maybe Beat,Adidas,Fashion,Men,18.68,33.9,15.22,44.9,,2019-11-25,False,Turkey,1.6,2018-02-07 10:07:28,2025-10-30 16:39:41
2598,Company Sit,Xiaomi,Home Appliances,Cleaning,702.05,928.12,226.07,24.36,0.0,2021-06-11,,Bosnia and Herzegovina,,2019-01-14 12:07:12,2025-09-11 07:28:04
2599,Very Less,Adidas,Fashion,Men,17.88,27.22,9.34,34.31,24.0,2022-09-21,False,Antigua and Barbuda,1.5,2018-11-28 12:38:23,2025-12-08 08:57:15
2600,Health Writer,LG,Fashion,Men,1398.56,2837.88,1439.32,50.72,6.0,2023-06-01,,Netherlands Antilles,,2019-01-17 17:38:12,2026-01-16 00:06:23
2601,Help Threat,Samsung,Fashion,Men,898.0,1871.45,973.45,52.02,6.0,2022-05-24,True,Burundi,1.3,2019-01-07 22:22:41,2025-08-27 21:07:31
2602,Interview Total,Adidas,Home Appliances,Laundry,1129.08,2485.78,,54.58,0.0,2021-05-30,True,Guadeloupe,2.7,2018-08-26 22:53:16,2025-03-24 02:18:28
2603,Need Toward,Apple,Home Appliances,Cleaning,1337.07,2268.41,931.34,41.06,24.0,2019-12-14,False,Honduras,2.0,2020-11-09 15:26:28,2025-09-27 05:39:38
2604,Yard Scene,Adidas,Home Appliances,Kitchen,506.45,1088.35,,53.47,6.0,2018-09-09,False,Pitcairn Islands,1.8,2020-08-19 00:18:22,2025-06-10 05:33:37
2605,Door Under,Lenovo,Electronics,Smartphones,1220.6,2333.33,1112.73,47.69,12.0,2019-11-29,,American Samoa,,2019-05-12 14:47:32,2025-04-15 13:55:06
2606,Land General,Adidas,Sports,Team Sports,406.58,634.76,228.18,35.95,0.0,2018-10-21,False,Botswana,1.9,2018-04-22 02:21:48,2025-10-07 04:03:32
2607,Property Plan,LG,Home Appliances,Laundry,192.74,,,,36.0,2024-12-13,False,Trinidad and Tobago,2.8,2019-11-22 01:03:10,2025-05-23 02:27:31
2608,Situation Tend,Xiaomi,Sports,Fitness,1350.05,2989.23,1639.18,54.84,,2022-08-03,True,Guernsey,3.0,2019-09-07 07:29:56,2025-05-26 22:02:25
2609,Draw Ability,,Electronics,Smartphones,,2221.66,1252.37,56.37,,2021-01-12,True,Vanuatu,,2019-10-10 02:37:53,2025-11-02 09:15:46
2610,Degree Simply,,Fashion,Men,1323.8,1698.01,374.21,22.04,0.0,2023-01-15,,Sao Tome and Principe,3.3,2019-06-21 05:25:06,2025-10-23 00:50:48
2611,I Form,Adidas,Sports,Outdoor,1308.27,2611.1,1302.83,49.9,12.0,2023-07-17,False,Northern Mariana Islands,3.8,2019-12-19 01:32:39,2025-10-18 17:18:12
2612,Success Represent,Bosch,Home Appliances,Cleaning,416.7,766.49,349.79,45.64,36.0,2023-07-21,True,Egypt,3.2,2018-04-14 08:41:10,2025-02-27 01:28:42
2613,Number Class,Bosch,Electronics,Smartphones,753.66,1093.95,340.29,31.11,,2024-11-29,False,Solomon Islands,2.8,2020-01-03 07:34:13,2025-03-23 00:11:35
2614,Star Eat,Adidas,Sports,Team Sports,259.81,617.24,357.43,57.91,24.0,2020-06-08,,United States Virgin Islands,3.3,2020-11-08 17:41:55,2025-06-29 22:29:08
2615,Time Month,,Electronics,Smartphones,161.58,368.17,206.59,,,2019-10-02,False,Niger,3.7,2020-02-29 01:37:07,2025-11-16 12:49:05
2616,Available About,Philips,Home Appliances,Kitchen,1277.34,1568.01,290.67,18.54,24.0,2019-08-22,False,Dominican Republic,4.6,2020-05-12 01:43:45,2025-04-24 06:47:02
2617,Society Outside,Lenovo,Electronics,Tablets,969.54,1897.01,927.47,48.89,36.0,2022-04-22,True,Philippines,,2020-01-28 16:54:28,2025-07-06 00:53:58
2618,Thing Fact,Adidas,Electronics,Smartphones,6.32,13.31,6.99,52.52,12.0,2018-10-07,False,Jordan,3.9,2018-09-25 08:06:21,2025-09-01 12:05:41
2619,Still Son,Lenovo,Home Appliances,Laundry,1100.91,2008.98,908.07,,36.0,2018-07-04,True,Montenegro,2.6,2018-12-27 12:06:59,2025-12-30 16:55:56
2620,Under Provide,Puma,Fashion,Women,,1166.71,,15.44,6.0,2021-03-14,True,Lithuania,4.6,2019-01-26 08:22:20,2025-02-07 14:22:26
2621,Wrong Appear,Lenovo,Fashion,Men,736.75,864.98,128.23,14.82,0.0,2020-01-10,,Bangladesh,,2019-09-03 04:46:52,2025-10-24 00:11:10
2622,More Impact,LG,Electronics,Accessories,574.51,1330.89,756.38,,,2020-11-05,,Heard Island and McDonald Islands,4.4,2019-11-22 06:32:26,2025-02-23 02:11:57
2623,Kid Through,Apple,Electronics,Smartphones,952.87,1654.4,701.53,42.4,24.0,2018-11-20,False,Portugal,,2020-10-31 00:45:56,2025-04-11 21:14:46
1188,Community Ask,Xiaomi,Sports,Outdoor,1016.85,1572.53,555.68,35.34,0.0,2024-11-08,False,Saint Pierre and Miquelon,1.0,2018-09-18 21:35:00,2025-04-14 21:29:31
2625,Again No,Samsung,Fashion,Women,288.93,392.21,,26.33,0.0,2018-05-26,True,Tokelau,2.3,2020-07-30 09:50:29,2025-02-10 23:16:55
2626,Kitchen Rest,Xiaomi,Electronics,Smartphones,309.42,438.19,128.77,29.39,0.0,2018-09-29,True,Cayman Islands,1.1,2019-10-19 16:01:52,2025-07-24 03:42:20
2627,Organization Pretty,Sony,Sports,Outdoor,859.61,1456.23,596.62,40.97,12.0,2020-06-18,True,Wallis and Futuna,3.0,2019-06-22 06:50:57,2025-03-26 01:39:12
2628,Think Under,Sony,Sports,Outdoor,880.7,1679.82,799.12,47.57,0.0,2023-08-12,,Panama,2.2,2020-12-31 09:25:23,2025-02-21 08:56:07
2629,Win Purpose,Apple,Fashion,Footwear,833.02,1914.34,1081.32,56.49,6.0,2022-11-30,True,Maldives,,2020-10-16 14:43:51,2025-09-02 17:45:38
2630,Crime Local,Xiaomi,Home Appliances,Laundry,382.17,951.52,569.35,,36.0,2022-01-30,True,Liechtenstein,2.2,2019-07-08 11:46:23,2025-08-09 04:09:16
2631,Coach Notice,Apple,Home Appliances,Laundry,747.04,1505.69,758.65,50.39,12.0,2019-10-23,True,Netherlands Antilles,1.9,2020-07-13 03:01:56,2025-07-05 19:10:34
2632,Key Law,Nike,Electronics,Tablets,848.63,2081.55,1232.92,59.23,36.0,2022-09-08,False,Jersey,4.6,2018-06-01 09:44:47,2025-08-27 14:20:49
2633,Use Control,Xiaomi,Sports,Team Sports,,72.11,28.67,39.76,,2023-06-26,True,Canada,2.8,2019-10-03 13:41:22,2026-01-17 03:43:05
2634,Father Appear,Lenovo,Electronics,Tablets,1209.93,2454.05,1244.12,50.7,36.0,2020-06-03,,Indonesia,1.6,2018-05-22 05:06:49,2025-05-12 05:07:27
2635,Now Coach,Adidas,Fashion,Women,46.82,60.17,13.35,22.19,36.0,2020-07-09,True,Uganda,1.3,2020-04-06 14:31:15,2025-03-04 04:00:11
2636,Food Inside,Xiaomi,Fashion,Footwear,,1119.39,128.45,11.47,36.0,2020-09-25,,Palau,4.1,2020-02-07 08:06:32,2025-02-18 12:20:27
2637,Great Stay,,Fashion,Footwear,174.52,255.6,81.08,31.72,,2020-10-20,False,Bahrain,,2018-01-23 11:55:04,2026-01-13 17:50:48
2638,Training Behavior,,Electronics,Smartphones,354.71,,,,12.0,2024-04-11,False,Greenland,4.5,2018-07-21 16:46:27,2025-03-11 12:55:17
2639,Season Role,Philips,Fashion,Women,60.09,135.08,74.99,55.52,6.0,2024-12-12,False,Cape Verde,4.2,2018-12-17 13:07:52,2025-07-29 17:03:44
2640,That Include,Puma,Home Appliances,Cleaning,105.98,224.92,118.94,52.88,,2022-05-09,False,Lithuania,4.6,2018-03-10 20:08:42,2025-04-06 03:54:37
2641,Music Baby,,Fashion,Men,1234.31,2586.22,1351.91,52.27,0.0,2025-01-13,,Sri Lanka,,2018-07-22 09:28:19,2025-07-05 11:46:55
2642,Laugh Benefit,Puma,Electronics,Tablets,917.36,2128.44,1211.08,56.9,24.0,2023-07-03,False,Saint Lucia,4.6,2020-01-11 20:35:57,2025-09-10 15:40:23
2643,Organization Dark,Bosch,Home Appliances,Kitchen,9.59,23.11,13.52,58.5,24.0,2020-06-13,False,Comoros,4.8,2020-07-07 05:08:32,2025-11-18 20:44:33
2644,Mouth Travel,Nike,Home Appliances,Laundry,391.54,446.45,54.91,12.3,,2023-06-01,,Djibouti,2.4,2020-10-15 02:40:56,2025-05-02 11:39:32
2645,Boy However,LG,Sports,Outdoor,365.93,444.12,78.19,17.61,6.0,2021-02-02,False,Suriname,2.3,2019-01-21 04:34:18,2025-07-16 15:23:39
2646,Race Skill,Adidas,Sports,Fitness,1386.35,3403.26,2016.91,,6.0,2024-12-24,False,Chile,4.6,2021-01-07 02:55:45,2025-04-06 11:12:48
2647,Power Conference,Lenovo,Sports,Team Sports,367.94,472.05,104.11,22.05,36.0,2024-03-14,True,Yemen,1.8,2018-08-25 10:37:02,2025-06-09 12:20:13
6,Part Indeed,Sony,Fashion,Men,95.37,113.88,18.51,,12.0,2020-01-19,True,Guam,2.4,2018-12-11 13:06:22,2025-12-06 12:54:54
2649,Might Still,Nike,Home Appliances,Cleaning,231.66,384.88,153.22,39.81,12.0,2020-12-11,True,Korea,2.9,2019-01-03 02:35:02,2025-08-22 21:30:01
2650,Money Weight,Puma,Electronics,Laptops,706.06,1387.92,681.86,,,2020-01-17,True,Israel,1.9,2020-10-01 04:51:29,2025-12-22 10:52:36
475,Degree Speech,,Home Appliances,Laundry,225.4,425.5,,47.03,12.0,2021-09-01,,Burkina Faso,1.1,2018-08-15 01:38:57,2025-10-23 21:31:18
2652,Girl Us,Lenovo,Fashion,Women,757.5,894.19,136.69,15.29,24.0,2019-07-14,True,Cameroon,4.3,2020-04-09 07:00:25,2026-01-08 13:47:58
2653,Star Raise,LG,Fashion,Footwear,1168.56,1734.9,566.34,32.64,24.0,2021-04-12,False,Saint Barthelemy,1.9,2020-01-18 23:37:24,2025-03-10 03:27:33
2654,Whether Popular,Samsung,Electronics,Laptops,871.58,1270.9,399.32,31.42,36.0,2023-03-30,,Togo,1.7,2018-12-17 08:34:21,2025-07-22 07:00:46
2655,Those Almost,Adidas,Electronics,Tablets,1095.76,1278.63,182.87,14.3,36.0,2018-06-04,False,Finland,5.0,2018-03-09 11:03:25,2025-09-27 23:48:19
2656,Member Control,Philips,Electronics,Accessories,740.33,1360.51,620.18,45.58,36.0,2022-12-01,,New Zealand,3.0,2020-06-19 13:37:19,2025-05-24 23:56:06
2657,Affect Reveal,LG,Fashion,Men,1027.87,1377.32,349.45,25.37,24.0,2024-12-19,,Kiribati,4.9,2019-09-24 23:49:07,2025-08-07 09:24:50
2658,Two Series,Puma,Home Appliances,Laundry,1025.27,2143.96,1118.69,52.18,0.0,2023-03-09,,New Zealand,,2020-02-16 23:51:10,2025-09-16 18:10:18
2659,Out First,Adidas,Sports,Team Sports,40.93,64.29,23.36,36.34,6.0,2019-05-12,True,Botswana,1.8,2018-06-16 22:33:48,2025-11-10 13:36:32
2660,Need Thing,Bosch,Sports,Team Sports,299.34,531.64,232.3,43.69,0.0,2021-10-25,False,Tajikistan,2.2,2018-03-11 07:10:04,2025-03-05 01:36:43
2661,Speech Share,Bosch,Fashion,Men,,1816.82,1088.52,59.91,24.0,2019-12-16,False,Kenya,3.1,2019-02-18 07:25:22,2026-01-06 02:30:49
2662,Everybody So,,Home Appliances,Kitchen,110.73,245.34,134.61,,24.0,2019-07-11,False,Singapore,1.1,2020-10-29 18:31:29,2025-09-03 15:45:01
2663,Institution Yard,Adidas,Home Appliances,Kitchen,1127.77,2124.03,996.26,46.9,12.0,2019-11-10,False,Kuwait,3.4,2019-04-03 00:29:46,2025-06-09 02:42:12
2664,Meet Key,Puma,Fashion,Men,1087.85,1516.79,428.94,28.28,12.0,2021-03-14,,Japan,1.4,2018-06-01 13:15:45,2025-08-15 20:59:12
2665,Her Huge,Lenovo,Home Appliances,Kitchen,704.58,1477.83,773.25,52.32,36.0,2022-01-19,,Congo,3.1,2020-03-19 15:55:28,2025-08-25 13:53:20
2666,Sense Fact,Samsung,Electronics,Laptops,49.36,91.59,42.23,46.11,36.0,2018-12-25,False,Ireland,2.6,2019-04-23 04:25:24,2025-07-04 07:28:32
2667,Policy Opportunity,LG,Home Appliances,Cleaning,123.05,158.29,35.24,22.26,6.0,2020-02-26,False,Liberia,1.1,2019-07-08 10:36:11,2025-03-13 06:02:06
2668,Work Former,Bosch,Fashion,Men,1009.57,2443.02,1433.45,58.68,0.0,2021-01-24,,India,4.1,2019-01-23 03:56:23,2025-10-15 12:56:32
2669,Home Official,,Electronics,Tablets,123.36,176.86,53.5,30.25,36.0,2019-08-15,False,Namibia,2.9,2018-03-22 02:33:49,2025-06-01 15:48:59
2670,Simply However,Bosch,Electronics,Smartphones,787.91,1151.8,363.89,31.59,,2022-05-10,,Niue,2.6,2020-04-12 06:37:27,2025-05-02 04:59:01
2671,Medical Off,LG,Sports,Fitness,872.87,1773.42,900.55,50.78,24.0,2023-02-13,False,Portugal,,2020-04-07 02:28:02,2025-05-28 01:25:11
2672,Skin Involve,Puma,Electronics,Smartphones,1069.82,2233.48,1163.66,52.1,0.0,2024-09-14,True,Guyana,3.6,2019-11-14 22:57:18,2025-08-22 11:45:46
2673,Success Officer,Bosch,Electronics,Laptops,376.75,758.78,382.03,50.35,0.0,2021-06-04,,Western Sahara,3.2,2019-04-06 00:16:56,2025-03-23 14:08:01
2674,Large Final,Bosch,Home Appliances,Cleaning,1031.79,1336.52,304.73,22.8,36.0,2022-11-19,False,Saint Vincent and the Grenadines,3.4,2018-05-16 23:36:15,2025-11-24 03:31:16
2675,Lawyer Probably,Samsung,Home Appliances,Laundry,882.51,2064.36,1181.85,57.25,0.0,2019-11-02,True,Cameroon,2.9,2019-08-30 14:14:57,2025-12-14 23:13:50
2676,Society Sister,Xiaomi,Home Appliances,Kitchen,1172.25,1964.43,792.18,,36.0,2018-10-15,True,Guinea-Bissau,2.8,2020-07-31 17:18:29,2025-10-27 08:18:50
2677,Tree Role,Puma,Electronics,Accessories,,2229.31,942.2,42.26,36.0,2024-02-24,,Austria,1.3,2018-06-28 12:28:13,2025-03-13 10:43:57
2678,Box Short,Apple,Sports,Outdoor,1038.43,2187.88,,52.54,0.0,2024-05-05,,Turkey,1.6,2020-09-16 15:26:27,2025-03-02 11:00:43
2679,Officer Accept,Philips,Sports,Outdoor,529.04,706.05,177.01,25.07,24.0,2024-12-17,False,Cameroon,3.2,2019-03-03 01:28:02,2025-02-23 09:34:05
2680,Lot Suggest,Adidas,Sports,Team Sports,706.61,1307.62,601.01,45.96,0.0,2024-04-18,True,Dominica,1.8,2020-11-01 09:06:01,2025-07-18 14:07:27
